db_id,original_nl,paraphrased_nl,gt_nl,generated_sql,matched,attempts
museum_visit,Find the number of visitors who did not visit any museum opened after 2010.,What is the count of visitors who have not made a visit to any museum that was established after the year 2010?,SELECT count(*) FROM visitor WHERE id NOT IN (SELECT t2.visitor_id FROM museum AS t1 JOIN visit AS t2 ON t1.Museum_ID  =  t2.Museum_ID WHERE t1.open_year  >  2010),SELECT COUNT(*) FROM visitor WHERE id NOT IN ( SELECT v.id FROM visitor v JOIN visit vi ON v.id = vi.visitor_id JOIN museum m ON vi.museum_id = m.museum_id WHERE m.open_year > 2010 );,True,1.0
museum_visit,How many museums were opened after 2013 or before 2008?,What is the count of museums that were either opened in a year prior to 2008 or in a year following 2013?,SELECT count(*) FROM museum WHERE open_year  >  2013 OR open_year  <  2008,SELECT COUNT(*) FROM museum WHERE open_year < 2008 OR open_year > 2013;,True,1.0
wta_1,Find the total number of players.,What is the overall count of players in the database?,SELECT count(*) FROM players,SELECT COUNT(*) AS player_count FROM players;,True,1.0
wta_1,How many players are there?,What is the total count of players in the database?,SELECT count(*) FROM players,SELECT COUNT(*) AS total_players FROM players;,True,1.0
wta_1,Find the total number of matches.,What is the overall count of all matches?,SELECT count(*) FROM matches,SELECT COUNT(*) AS total_matches FROM matches;,True,1.0
wta_1,Count the number of matches.,What is the total count of matches that have taken place?,SELECT count(*) FROM matches,SELECT COUNT(*) AS total_matches FROM matches;,True,1.0
wta_1,List the first name and birth date of all players from the country with code USA.,What are the first names and birth dates of all players from the United States?,"SELECT first_name ,  birth_date FROM players WHERE country_code  =  'USA'","SELECT first_name , birth_date FROM players WHERE country_code = 'USA';",True,1.0
wta_1,What are the first names and birth dates of players from the USA?,What are the first names and birth dates of the individuals who are American players?,"SELECT first_name ,  birth_date FROM players WHERE country_code  =  'USA'","SELECT first_name , birth_date FROM players WHERE country_code = 'USA';",True,1.0
wta_1,Find the average age of losers and winners of all matches.,What is the mean age of both the winners and the losers in all matches?,"SELECT avg(loser_age) ,  avg(winner_age) FROM matches","SELECT AVG(winner_age) AS mean_winner_age, AVG(loser_age) AS mean_loser_age FROM matches;",True,1.0
wta_1,What are the average ages of losers and winners across matches?,What is the mean age of both the winners and the losers in all matches?,"SELECT avg(loser_age) ,  avg(winner_age) FROM matches","SELECT AVG(winner_age) AS mean_winner_age, AVG(loser_age) AS mean_loser_age FROM matches;",True,1.0
wta_1,Find the average rank of winners in all matches.,What is the mean ranking of the winners across all tournaments?,SELECT avg(winner_rank) FROM matches,SELECT AVG(winner_rank) AS mean_ranking FROM matches;,True,1.0
wta_1,What is the average rank for winners in all matches?,What are the average ranking points for all winners across all matches?,SELECT avg(winner_rank) FROM matches,SELECT AVG(m.winner_rank_points) AS average_ranking_points FROM matches m;,False,-1.0
wta_1,Find the highest rank of losers in all matches.,What is the maximum ranking of the losers in all matches?,SELECT min(loser_rank) FROM matches,SELECT MAX(loser_rank) AS max_loser_rank FROM matches;,False,-1.0
wta_1,What is the best rank of losers across all matches?,What are the highest rankings of all players who lost in the matches?,SELECT min(loser_rank) FROM matches,SELECT MIN(loser_rank) AS highest_ranking FROM matches;,True,1.0
wta_1,find the number of distinct country codes of all players.,What are the unique country codes for each player?,SELECT count(DISTINCT country_code) FROM players,SELECT DISTINCT country_code FROM players;,False,-1.0
wta_1,How many distinct countries do players come from?,What is the count of unique countries of origin for all players?,SELECT count(DISTINCT country_code) FROM players,SELECT COUNT(DISTINCT country_code) AS unique_country_count FROM players;,True,1.0
wta_1,Find the number of distinct name of losers.,What are the unique names of the players who lost in the matches?,SELECT count(DISTINCT loser_name) FROM matches,SELECT DISTINCT loser_name FROM matches,False,-1.0
wta_1,How many different loser names are there?,What is the count of unique loser names in the database?,SELECT count(DISTINCT loser_name) FROM matches,SELECT COUNT(DISTINCT loser_name) AS unique_loser_names_count FROM matches;,True,1.0
wta_1,Find the name of tourney that has more than 10 matches.,What tournaments have a number of matches exceeding ten?,SELECT tourney_name FROM matches GROUP BY tourney_name HAVING count(*)  >  10,SELECT tourney_name FROM matches GROUP BY tourney_name HAVING COUNT(match_num) > 10;,True,1.0
wta_1,What are the names of tournaments that have more than 10 matches?,What tournaments have a total number of matches exceeding ten?,SELECT tourney_name FROM matches GROUP BY tourney_name HAVING count(*)  >  10,SELECT tourney_name FROM matches GROUP BY tourney_name HAVING COUNT(*) > 10;,True,1.0
wta_1,List the names of all winners who played in both 2013 and 2016.,What are the names of the players who were winners in both the year 2013 and the year 2016?,SELECT winner_name FROM matches WHERE YEAR  =  2013 INTERSECT SELECT winner_name FROM matches WHERE YEAR  =  2016,SELECT DISTINCT p1.winner_name FROM players p1 JOIN matches m1 ON p1.player_id = m1.winner_id WHERE m1.year = 2013 INTERSECT SELECT DISTINCT p2.winner_name FROM players p2 JOIN matches m2 ON p2.player_id = m2.winner_id WHERE m2.year = 2016,False,-1.0
wta_1,What are the names of players who won in both 2013 and 2016?,What are the names of the players who were victorious in both the year 2013 and the year 2016?,SELECT winner_name FROM matches WHERE YEAR  =  2013 INTERSECT SELECT winner_name FROM matches WHERE YEAR  =  2016,SELECT DISTINCT p1.winner_name FROM players p1 JOIN matches m1 ON p1.player_id = m1.winner_id WHERE m1.year = 2013 INTERSECT SELECT DISTINCT p2.winner_name FROM players p2 JOIN matches m2 ON p2.player_id = m2.winner_id WHERE m2.year = 2016,False,-1.0
wta_1,List the number of all matches who played in years of 2013 or 2016.,What is the total count of matches that took place in either 2013 or 2016?,SELECT count(*) FROM matches WHERE YEAR  =  2013 OR YEAR  =  2016,"SELECT COUNT(*) FROM matches WHERE YEAR(tourney_date) IN (2013, 2016);",False,-1.0
wta_1,How many matches were played in 2013 or 2016?,What is the total count of matches that took place in either the year 2013 or the year 2016?,SELECT count(*) FROM matches WHERE YEAR  =  2013 OR YEAR  =  2016,SELECT COUNT(*) FROM matches WHERE YEAR(tourney_date) = 2013 OR YEAR(tourney_date) = 2016;,False,-1.0
wta_1,What are the country code and first name of the players who won in both tourney WTA Championships and Australian Open?,What are the country codes and first names of the players who have achieved victories in both the WTA Championships and the Australian Open?,"SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN matches AS T2 ON T1.player_id  =  T2.winner_id WHERE T2.tourney_name  =  'WTA Championships' INTERSECT SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN matches AS T2 ON T1.player_id  =  T2.winner_id WHERE T2.tourney_name  =  'Australian Open'","SELECT DISTINCT p.country_code, p.first_name FROM players p JOIN matches m1 ON p.player_id = m1.winner_id WHERE m1.tourney_name = 'WTA Championships' INTERSECT SELECT DISTINCT p.country_code, p.first_name FROM players p JOIN matches m2 ON p.player_id = m2.winner_id WHERE m2.tourney_name = 'Australian Open'",True,1.0
wta_1,What are the first names and country codes for players who won both the WTA Championships and the Australian Open?,What are the first names and country codes of the players who have successfully competed in both the WTA Championships and the Australian Open?,"SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN matches AS T2 ON T1.player_id  =  T2.winner_id WHERE T2.tourney_name  =  'WTA Championships' INTERSECT SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN matches AS T2 ON T1.player_id  =  T2.winner_id WHERE T2.tourney_name  =  'Australian Open'","SELECT DISTINCT p.first_name, p.country_code FROM players p JOIN matches m1 ON p.player_id = m1.winner_id AND m1.tourney_name = 'WTA Championships' JOIN matches m2 ON p.player_id = m2.winner_id AND m2.tourney_name = 'Australian Open'",True,1.0
wta_1,Find the first name and country code of the oldest player.,What are the first names and country codes of the players who are the oldest?,"SELECT first_name ,  country_code FROM players ORDER BY birth_date LIMIT 1","SELECT first_name , country_code FROM players ORDER BY birth_date LIMIT 1",True,1.0
wta_1,What is the first name and country code of the oldest player?,What are the first names and country codes of the players who are the oldest?,"SELECT first_name ,  country_code FROM players ORDER BY birth_date LIMIT 1","SELECT first_name , country_code FROM players ORDER BY birth_date LIMIT 1",True,1.0
wta_1,List the first and last name of all players in the order of birth date.,What are the first and last names of all players sorted by their birth date in ascending order?,"SELECT first_name ,  last_name FROM players ORDER BY birth_date","SELECT first_name , last_name FROM players ORDER BY birth_date ASC",False,-1.0
wta_1,"What are the full names of all players, sorted by birth date?","What are the names of all players listed in full, ordered by the date they were born?","SELECT first_name ,  last_name FROM players ORDER BY birth_date","SELECT first_name, last_name FROM players ORDER BY birth_date",False,-1.0
wta_1,List the first and last name of all players who are left / L hand in the order of birth date.,"What are the first and last names of all players who are left-handed, listed in ascending order by their birth date?","SELECT first_name ,  last_name FROM players WHERE hand  =  'L' ORDER BY birth_date","SELECT first_name , last_name FROM players WHERE hand = 'L' ORDER BY birth_date ASC",True,1.0
wta_1,"What are the full names of all left handed players, in order of birth date?","What are the names of all players who are left-handed, listed in ascending order by their birth date?","SELECT first_name ,  last_name FROM players WHERE hand  =  'L' ORDER BY birth_date","SELECT first_name , last_name FROM players WHERE hand = 'L' ORDER BY birth_date ASC",True,1.0
wta_1,Find the first name and country code of the player who did the most number of tours.,What are the first names and country codes of the players who participated in the most tournaments?,"SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN rankings AS T2 ON T1.player_id  =  T2.player_id ORDER BY T2.tours DESC LIMIT 1","SELECT p.first_name, p.country_code FROM players p JOIN matches m ON p.player_id = m.winner_id OR p.player_id = m.loser_id WHERE m.tourney_level = 'M' GROUP BY p.player_id ORDER BY COUNT(m.tourney_id) DESC LIMIT 1;",False,-1.0
wta_1,What is the first name and country code of the player with the most tours?,What are the first names and country codes of the players who have participated in the most tournaments?,"SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN rankings AS T2 ON T1.player_id  =  T2.player_id ORDER BY T2.tours DESC LIMIT 1","SELECT p.first_name, p.country_code FROM players p JOIN matches m ON p.player_id = m.winner_id OR p.player_id = m.loser_id GROUP BY p.player_id ORDER BY COUNT(m.tourney_id) DESC LIMIT 1;",False,-1.0
wta_1,Find the year that has the most number of matches.,What year had the highest total number of matches?,SELECT YEAR FROM matches GROUP BY YEAR ORDER BY count(*) DESC LIMIT 1,SELECT year FROM matches GROUP BY year ORDER BY COUNT(*) DESC LIMIT 1;,True,1.0
wta_1,Which year had the most matches?,What year had the highest number of matches played?,SELECT YEAR FROM matches GROUP BY YEAR ORDER BY count(*) DESC LIMIT 1,SELECT year FROM matches GROUP BY year ORDER BY COUNT(*) DESC LIMIT 1;,True,1.0
wta_1,Find the name and rank points of the winner who won the most times.,What is the name and ranking points of the player who has won the most matches?,"SELECT winner_name ,  winner_rank_points FROM matches GROUP BY winner_name ORDER BY count(*) DESC LIMIT 1","SELECT p.first_name, p.last_name, r.ranking_points FROM players p JOIN matches m ON p.player_id = m.winner_id JOIN rankings r ON p.player_id = r.player_id GROUP BY p.player_id ORDER BY COUNT(m.winner_id) DESC LIMIT 1;",False,-1.0
wta_1,"What is the name of the winner who has won the most matches, and how many rank points does this player have?",What is the total number of ranking points earned by the player who has achieved the highest number of match wins?,"SELECT winner_name ,  winner_rank_points FROM matches GROUP BY winner_name ORDER BY count(*) DESC LIMIT 1",SELECT SUM(r.ranking_points) AS total_ranking_points FROM players p JOIN rankings r ON p.player_id = r.player_id JOIN ( SELECT winner_id FROM matches GROUP BY winner_id ORDER BY COUNT(*) DESC LIMIT 1 ) w ON p.player_id = w.winner_id;,False,-1.0
wta_1,Find the name of the winner who has the highest rank points and participated in the Australian Open tourney.,What is the name of the player with the highest ranking points who won the Australian Open tournament?,SELECT winner_name FROM matches WHERE tourney_name  =  'Australian Open' ORDER BY winner_rank_points DESC LIMIT 1,"SELECT p.first_name, p.last_name FROM players p JOIN matches m ON p.player_id = m.winner_id WHERE m.tourney_name = 'Australian Open' ORDER BY m.winner_rank_points DESC LIMIT 1;",False,-1.0
wta_1,What is the name of the winner with the most rank points who participated in the Australian Open tournament?,What are the names of the players with the highest ranking points who took part in the Australian Open?,SELECT winner_name FROM matches WHERE tourney_name  =  'Australian Open' ORDER BY winner_rank_points DESC LIMIT 1,"SELECT DISTINCT p.first_name, p.last_name FROM players p JOIN matches m ON p.player_id = m.winner_id OR p.player_id = m.loser_id WHERE m.tourney_name = 'Australian Open' ORDER BY GREATEST(m.winner_rank_points, m.loser_rank_points) DESC LIMIT 1;",False,-1.0
wta_1,find the names of loser and winner who played in the match with greatest number of minutes.,What are the names of the players who participated in the match with the longest duration?,"SELECT winner_name ,  loser_name FROM matches ORDER BY minutes DESC LIMIT 1","SELECT p1.first_name, p1.last_name FROM players p1 JOIN matches m ON p1.player_id = m.winner_id ORDER BY m.minutes DESC LIMIT 1;",False,-1.0
wta_1,What are the names of the winner and loser who played in the longest match?,What are the names of the players who participated in the match that lasted the longest?,"SELECT winner_name ,  loser_name FROM matches ORDER BY minutes DESC LIMIT 1","SELECT p1.first_name, p1.last_name FROM players p1 JOIN matches m ON p1.player_id = m.winner_id ORDER BY m.minutes DESC LIMIT 1;",False,-1.0
wta_1,Find the average ranking for each player and their first name.,What is the average ranking for every player along with their first name?,"SELECT avg(ranking) ,  T1.first_name FROM players AS T1 JOIN rankings AS T2 ON T1.player_id  =  T2.player_id GROUP BY T1.first_name","SELECT AVG(rankings.ranking) AS average_ranking, players.first_name FROM players JOIN rankings ON players.player_id = rankings.player_id GROUP BY players.first_name;",True,1.0
wta_1,"What are the first names of all players, and their average rankings?",What are the first names of all players and their respective average rankings across all time?,"SELECT avg(ranking) ,  T1.first_name FROM players AS T1 JOIN rankings AS T2 ON T1.player_id  =  T2.player_id GROUP BY T1.first_name","SELECT p.first_name, AVG(r.ranking) AS average_ranking FROM players p JOIN rankings r ON p.player_id = r.player_id GROUP BY p.first_name;",True,1.0
wta_1,Find the total ranking points for each player and their first name.,What is the sum of ranking points for every player along with their first name?,"SELECT sum(ranking_points) ,  T1.first_name FROM players AS T1 JOIN rankings AS T2 ON T1.player_id  =  T2.player_id GROUP BY T1.first_name","SELECT SUM(ranking_points) AS total_ranking_points, first_name FROM players JOIN rankings ON players.player_id = rankings.player_id GROUP BY first_name;",True,1.0
wta_1,"What are the first names of all players, and their total ranking points?","What are the names of all players, and the sum of their total ranking points?","SELECT sum(ranking_points) ,  T1.first_name FROM players AS T1 JOIN rankings AS T2 ON T1.player_id  =  T2.player_id GROUP BY T1.first_name","SELECT p.first_name, p.last_name, SUM(r.ranking_points) AS total_ranking_points FROM players p JOIN rankings r ON p.player_id = r.player_id GROUP BY p.first_name, p.last_name;",False,-1.0
wta_1,find the number of players for each country.,What is the count of players grouped by their respective countries of origin?,"SELECT count(*) ,  country_code FROM players GROUP BY country_code","SELECT country_code, COUNT(player_id) AS player_count FROM players GROUP BY country_code;",True,1.0
wta_1,How many players are from each country?,What is the count of countries each player is from?,"SELECT count(*) ,  country_code FROM players GROUP BY country_code","SELECT country_code, COUNT(player_id) AS player_count FROM players GROUP BY country_code;",True,1.0
wta_1,find the code of the country where has the greatest number of players.,What country has the highest number of players?,SELECT country_code FROM players GROUP BY country_code ORDER BY count(*) DESC LIMIT 1,SELECT country_code FROM players GROUP BY country_code ORDER BY COUNT(player_id) DESC LIMIT 1;,True,1.0
wta_1,What is the code of the country with the most players?,What country has the highest number of players?,SELECT country_code FROM players GROUP BY country_code ORDER BY count(*) DESC LIMIT 1,SELECT country_code FROM players GROUP BY country_code ORDER BY COUNT(player_id) DESC LIMIT 1;,True,1.0
wta_1,Find the codes of countries that have more than 50 players.,What countries have a total number of players exceeding 50?,SELECT country_code FROM players GROUP BY country_code HAVING count(*)  >  50,SELECT country_code FROM players GROUP BY country_code HAVING COUNT(player_id) > 50;,True,1.0
wta_1,What are the codes of countries with more than 50 players?,What countries have a total of over fifty players?,SELECT country_code FROM players GROUP BY country_code HAVING count(*)  >  50,SELECT country_code FROM players GROUP BY country_code HAVING COUNT(player_id) > 50;,True,1.0
wta_1,Find the total number of tours for each ranking date.,What is the count of tours for each unique ranking date in the rankings table?,"SELECT sum(tours) ,  ranking_date FROM rankings GROUP BY ranking_date","SELECT ranking_date, COUNT(tours) AS tour_count FROM rankings GROUP BY ranking_date;",False,-1.0
wta_1,How many total tours were there for each ranking date?,What is the total count of tours for each unique ranking date in the rankings table?,"SELECT sum(tours) ,  ranking_date FROM rankings GROUP BY ranking_date","SELECT ranking_date, COUNT(DISTINCT tourney_id) AS total_tours FROM rankings GROUP BY ranking_date;",False,-1.0
wta_1,Find the number of matches happened in each year.,What is the count of matches for each year in the database?,"SELECT count(*) ,  YEAR FROM matches GROUP BY YEAR","SELECT YEAR, COUNT(*) AS match_count FROM matches GROUP BY YEAR ORDER BY YEAR;",True,1.0
wta_1,How many matches were played in each year?,What is the count of matches for each year?,"SELECT count(*) ,  YEAR FROM matches GROUP BY YEAR","SELECT year, COUNT(*) AS match_count FROM matches GROUP BY year ORDER BY year;",True,1.0
wta_1,Find the name and rank of the 3 youngest winners across all matches.,What are the names and rankings of the three youngest players who have won matches?,"SELECT DISTINCT winner_name ,  winner_rank FROM matches ORDER BY winner_age LIMIT 3","SELECT p.first_name, p.last_name, r.ranking FROM players p JOIN matches m ON p.player_id = m.winner_id JOIN rankings r ON p.player_id = r.player_id ORDER BY m.winner_age LIMIT 3;",False,-1.0
wta_1,What are the names and ranks of the three youngest winners across all matches?,What are the names and rankings of the three youngest players who emerged victorious in all matches?,"SELECT DISTINCT winner_name ,  winner_rank FROM matches ORDER BY winner_age LIMIT 3","SELECT DISTINCT p.first_name, p.last_name, r.ranking FROM players p JOIN matches m ON p.player_id = m.winner_id JOIN rankings r ON p.player_id = r.player_id WHERE m.winner_age = ( SELECT MIN(winner_age) FROM matches ) LIMIT 3;",False,-1.0
wta_1,How many different winners both participated in the WTA Championships and were left handed?,"What is the count of distinct players who won a tournament and were left-handed, and also participated in the WTA Championships?",SELECT count(DISTINCT winner_name) FROM matches WHERE tourney_name  =  'WTA Championships' AND winner_hand  =  'L',SELECT COUNT(DISTINCT p.player_id) FROM players p JOIN matches m1 ON p.player_id = m1.winner_id WHERE p.winner_hand = 'L' AND m1.tourney_name = 'WTA Championships';,False,-1.0
wta_1,Find the number of left handed winners who participated in the WTA Championships.,What is the count of players who are left-handed and won the WTA Championships?,SELECT count(DISTINCT winner_name) FROM matches WHERE tourney_name  =  'WTA Championships' AND winner_hand  =  'L',SELECT COUNT(DISTINCT p.player_id) AS left_handed_wins_count FROM players p JOIN matches m ON p.player_id = m.winner_id WHERE p.winner_hand = 'L' AND m.tourney_name = 'WTA Championships';,False,-1.0
wta_1,"Find the first name, country code and birth date of the winner who has the highest rank points in all matches.","What are the first name, country code, and birth date of the player with the highest ranking points across all matches?","SELECT T1.first_name ,  T1.country_code ,  T1.birth_date FROM players AS T1 JOIN matches AS T2 ON T1.player_id  =  T2.winner_id ORDER BY T2.winner_rank_points DESC LIMIT 1","SELECT p.first_name, p.country_code, p.birth_date FROM players p JOIN rankings r ON p.player_id = r.player_id ORDER BY r.ranking_points DESC LIMIT 1;",True,1.0
wta_1,"What is the first name, country code, and birth date of the player with the most winner rank points across all matches?","What are the first name, country code, and birth date of the player who holds the highest total winner rank points across all their matches?","SELECT T1.first_name ,  T1.country_code ,  T1.birth_date FROM players AS T1 JOIN matches AS T2 ON T1.player_id  =  T2.winner_id ORDER BY T2.winner_rank_points DESC LIMIT 1","SELECT p.first_name, p.country_code, p.birth_date FROM players p JOIN matches m ON p.player_id = m.winner_id GROUP BY p.player_id ORDER BY SUM(m.winner_rank_points) DESC LIMIT 1;",True,1.0
wta_1,Find the number of players for each hand type.,What is the count of players grouped by their respective hand types?,"SELECT count(*) ,  hand FROM players GROUP BY hand","SELECT hand, COUNT(*) AS player_count FROM players GROUP BY hand;",True,1.0
wta_1,How many players are there for each hand type?,What is the count of players grouped by their respective hand types?,"SELECT count(*) ,  hand FROM players GROUP BY hand","SELECT hand, COUNT(*) AS player_count FROM players GROUP BY hand;",True,1.0
battle_death,How many ships ended up being 'Captured'?,What is the count of battles where the result was 'Captured'?,SELECT count(*) FROM ship WHERE disposition_of_ship  =  'Captured',SELECT COUNT(*) FROM battle WHERE result = 'Captured';,False,-1.0
battle_death,List the name and tonnage ordered by in descending alphaetical order for the names.,"What are the names and tonnages of the ships, listed in reverse alphabetical order by name?","SELECT name ,  tonnage FROM ship ORDER BY name DESC","SELECT name , tonnage FROM ship ORDER BY name DESC",True,1.0
battle_death,"List the name, date and result of each battle.","What battles occurred, and what were their respective names, dates, and outcomes?","SELECT name ,  date FROM battle","SELECT name , date , result FROM battle",False,-1.0
battle_death,What is maximum and minimum death toll caused each time?,What are the highest and lowest numbers of casualties in each incident?,"SELECT max(killed) ,  min(killed) FROM death","SELECT MAX(killed + injured) AS highest_casualties, MIN(killed + injured) AS lowest_casualties FROM death;",True,1.0
battle_death,What is the average number of injuries caused each time?,What is the average number of people injured in each incident?,SELECT avg(injured) FROM death,SELECT AVG(injured) AS average_injured FROM death;,True,1.0
battle_death,What are the death and injury situations caused by the ship with tonnage 't'?,What are the circumstances of death and injury resulting from the ships with a tonnage of 't'?,"SELECT T1.killed ,  T1.injured FROM death AS T1 JOIN ship AS t2 ON T1.caused_by_ship_id  =  T2.id WHERE T2.tonnage  =  't'","SELECT T1.note, T1.injured FROM death AS T1 INNER JOIN ship AS T2 ON T1.caused_by_ship_id = T2.id WHERE T2.tonnage = 't';",False,-1.0
battle_death,What are the name and results of the battles when the bulgarian commander is not 'Boril',What are the names and outcomes of the battles led by Bulgarian commanders other than Boril?,"SELECT name ,  RESULT FROM battle WHERE bulgarian_commander != 'Boril'","SELECT name , result FROM battle WHERE bulgarian_commander != 'Boril'",True,1.0
battle_death,What are the different ids and names of the battles that lost any 'Brig' type shipes?,What are the unique battle ids and names of the battles where any ships of type 'Brig' were lost?,"SELECT DISTINCT T1.id ,  T1.name FROM battle AS T1 JOIN ship AS T2 ON T1.id  =  T2.lost_in_battle WHERE T2.ship_type  =  'Brig'","SELECT DISTINCT T1.id, T1.name FROM battle AS T1 JOIN ship AS T2 ON T1.id = T2.lost_in_battle WHERE T2.ship_type = 'Brig';",True,1.0
battle_death,What are the ids and names of the battles that led to more than 10 people killed in total.,What are the battle IDs and names where the total number of people killed exceeds ten.,"SELECT T1.id ,  T1.name FROM battle AS T1 JOIN ship AS T2 ON T1.id  =  T2.lost_in_battle JOIN death AS T3 ON T2.id  =  T3.caused_by_ship_id GROUP BY T1.id HAVING sum(T3.killed)  >  10","SELECT T1.id, T1.name FROM battle AS T1 JOIN death AS T2 ON T2.caused_by_ship_id = T1.id GROUP BY T1.id HAVING COUNT(T2.killed) > 10;",False,-1.0
battle_death,What is the ship id and name that caused most total injuries?,What are the ship IDs and names responsible for the highest total number of injuries?,"SELECT T2.id ,  T2.name FROM death AS T1 JOIN ship AS t2 ON T1.caused_by_ship_id  =  T2.id GROUP BY T2.id ORDER BY count(*) DESC LIMIT 1","SELECT T1.id, T1.name FROM ship AS T1 JOIN death AS T2 ON T1.id = T2.caused_by_ship_id GROUP BY T1.id ORDER BY SUM(T2.injured) DESC LIMIT 1;",False,-1.0
battle_death,What are the distinct battle names which are between bulgarian commander 'Kaloyan' and latin commander 'Baldwin I'?,What are the unique names of battles where the Bulgarian commander was 'Kaloyan' and the Latin commander was 'Baldwin I'?,SELECT name FROM battle WHERE bulgarian_commander  =  'Kaloyan' AND latin_commander  =  'Baldwin I',SELECT DISTINCT name FROM battle WHERE bulgarian_commander = 'Kaloyan' AND latin_commander = 'Baldwin I';,True,1.0
battle_death,How many different results are there for the battles?,What are the unique outcomes of all the battles?,SELECT count(DISTINCT RESULT) FROM battle,SELECT DISTINCT result FROM battle,False,-1.0
battle_death,How many battles did not lose any ship with tonnage '225'?,What is the count of battles where no ships with a tonnage of 225 were lost?,SELECT count(*) FROM battle WHERE id NOT IN ( SELECT lost_in_battle FROM ship WHERE tonnage  =  '225' );,SELECT COUNT(*) FROM battle WHERE id NOT IN ( SELECT lost_in_battle FROM ship WHERE tonnage = 225 );,True,1.0
battle_death,List the name and date the battle that has lost the ship named 'Lettice' and the ship named 'HMS Atalanta',What battles resulted in the loss of the ship 'Lettice' and the ship 'HMS Atalanta' and provide the name and date of those battles.,"SELECT T1.name ,  T1.date FROM battle AS T1 JOIN ship AS T2 ON T1.id  =  T2.lost_in_battle WHERE T2.name  =  'Lettice' INTERSECT SELECT T1.name ,  T1.date FROM battle AS T1 JOIN ship AS T2 ON T1.id  =  T2.lost_in_battle WHERE T2.name  =  'HMS Atalanta'","SELECT b.name, b.date FROM battle b JOIN ship s1 ON b.id = s1.lost_in_battle JOIN ship s2 ON b.id = s2.lost_in_battle WHERE s1.name = 'Lettice' AND s2.name = 'HMS Atalanta';",True,1.0
battle_death,"Show names, results and bulgarian commanders of the battles with no ships lost in the 'English Channel'.","What battles took place without any ships being lost in the English Channel and list their names, outcomes, and the Bulgarian commanders involved.","SELECT name ,  RESULT ,  bulgarian_commander FROM battle EXCEPT SELECT T1.name ,  T1.result ,  T1.bulgarian_commander FROM battle AS T1 JOIN ship AS T2 ON T1.id  =  T2.lost_in_battle WHERE T2.location  =  'English Channel'","SELECT b.name, b.result, b.bulgarian_commander FROM battle b LEFT JOIN ship s ON b.id = s.lost_in_battle WHERE s.lost_in_battle IS NULL AND b.result != 'lost in English Channel';",True,1.0
battle_death,What are the notes of the death events which has substring 'East'?,What are the notes from the death events that contain the word 'East'?,SELECT note FROM death WHERE note LIKE '%East%',SELECT note FROM death WHERE note LIKE '%East%';,True,1.0
student_transcripts_tracking,what are all the addresses including line 1 and line 2?,"What are the details of all addresses, specifically including the line 1 and line 2 fields?","SELECT line_1 ,  line_2 FROM addresses","SELECT line_1 , line_2 FROM addresses;",True,1.0
student_transcripts_tracking,What is the first and second line for all addresses?,What are the first and second lines for every address?,"SELECT line_1 ,  line_2 FROM addresses","SELECT line_1 , line_2 FROM addresses;",True,1.0
student_transcripts_tracking,How many courses in total are listed?,What is the total count of courses available?,SELECT count(*) FROM Courses,SELECT COUNT(*) AS total_course_count FROM courses;,True,1.0
student_transcripts_tracking,How many courses are there?,What is the total count of courses available?,SELECT count(*) FROM Courses,SELECT COUNT(*) AS total_course_count FROM courses;,True,1.0
student_transcripts_tracking,How is the math course described?,What is the description of the math course?,SELECT course_description FROM Courses WHERE course_name  =  'math',SELECT course_description FROM courses WHERE course_name = 'Math';,False,-1.0
student_transcripts_tracking,What are the descriptions for all the math courses?,What are the detailed summaries for all math courses?,SELECT course_description FROM Courses WHERE course_name  =  'math',SELECT degree_summary_description FROM degree_programs WHERE department_id = ( SELECT department_id FROM departments WHERE department_name = 'Math' );,False,-1.0
student_transcripts_tracking,What is the zip code of the address in the city Port Chelsea?,What are the zip codes of addresses located in the city of Port Chelsea?,SELECT zip_postcode FROM Addresses WHERE city  =  'Port Chelsea',SELECT zip_postcode FROM addresses WHERE city = 'Port Chelsea';,True,1.0
student_transcripts_tracking,What is the zip code for Port Chelsea?,What are the zip codes for locations known as Port Chelsea?,SELECT zip_postcode FROM Addresses WHERE city  =  'Port Chelsea',SELECT zip_postcode FROM addresses WHERE line_1 = 'Port Chelsea';,False,-1.0
student_transcripts_tracking,Which department offers the most number of degrees? List department name and id.,"What are the departments that have the highest number of degree programs associated with them, and what are their respective department IDs and names?","SELECT T2.department_name ,  T1.department_id FROM Degree_Programs AS T1 JOIN Departments AS T2 ON T1.department_id  =  T2.department_id GROUP BY T1.department_id ORDER BY count(*) DESC LIMIT 1","SELECT d.department_id, d.department_name, COUNT(dp.degree_program_id) AS num_degree_programs FROM departments d JOIN degree_programs dp ON d.department_id = dp.department_id GROUP BY d.department_id, d.department_name ORDER BY num_degree_programs DESC LIMIT 1;",False,-1.0
